[21:42:39] [main/INFO]: ModLauncher running: args [--username, Vegely, --version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:42:39] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\computercraft-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key computer_space_limit was corrected from null to its default, 1000000. 
[22:31:19] [Server thread/WARN]: Incorrect key floppy_space_limit was corrected from null to its default, 125000. 
[22:31:19] [Server thread/WARN]: Incorrect key upload_max_size was corrected from null to its default, 524288. 
[22:31:19] [Server thread/WARN]: Incorrect key maximum_open_files was corrected from null to its default, 128. 
[22:31:19] [Server thread/WARN]: Incorrect key default_computer_settings was corrected from null to its default, . 
[22:31:19] [Server thread/WARN]: Incorrect key log_computer_errors was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key command_require_creative was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key disabled_generic_methods was corrected from null to its default, []. 
[22:31:19] [Server thread/WARN]: Incorrect key execution was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key execution.computer_threads was corrected from null to its default, 1. 
[22:31:19] [Server thread/WARN]: Incorrect key execution.max_main_global_time was corrected from null to its default, 10. 
[22:31:19] [Server thread/WARN]: Incorrect key execution.max_main_computer_time was corrected from null to its default, 5. 
[22:31:19] [Server thread/WARN]: Incorrect key http was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key http.enabled was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key http.websocket_enabled was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key http.rules was corrected from null to its default, [SimpleCommentedConfig:{host=$private, action=deny}, SimpleCommentedConfig:{host=*, action=allow, max_download=16777216, max_upload=4194304, max_websocket_message=131072, use_proxy=false}]. 
[22:31:19] [Server thread/WARN]: Incorrect key http.max_requests was corrected from null to its default, 16. 
[22:31:19] [Server thread/WARN]: Incorrect key http.max_websockets was corrected from null to its default, 4. 
[22:31:19] [Server thread/WARN]: Incorrect key http.bandwidth was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key http.bandwidth.global_download was corrected from null to its default, 33554432. 
[22:31:19] [Server thread/WARN]: Incorrect key http.bandwidth.global_upload was corrected from null to its default, 33554432. 
[22:31:19] [Server thread/WARN]: Incorrect key http.proxy was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key http.proxy.type was corrected from null to its default, HTTP. 
[22:31:19] [Server thread/WARN]: Incorrect key http.proxy.host was corrected from null to its default, . 
[22:31:19] [Server thread/WARN]: Incorrect key http.proxy.port was corrected from null to its default, 8080. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.command_block_enabled was corrected from null to its default, false. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.modem_range was corrected from null to its default, 64. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.modem_high_altitude_range was corrected from null to its default, 384. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.modem_range_during_storm was corrected from null to its default, 64. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.modem_high_altitude_range_during_storm was corrected from null to its default, 384. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.max_notes_per_tick was corrected from null to its default, 8. 
[22:31:19] [Server thread/WARN]: Incorrect key peripheral.monitor_bandwidth was corrected from null to its default, 1000000. 
[22:31:19] [Server thread/WARN]: Incorrect key turtle was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key turtle.need_fuel was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key turtle.normal_fuel_limit was corrected from null to its default, 20000. 
[22:31:19] [Server thread/WARN]: Incorrect key turtle.advanced_fuel_limit was corrected from null to its default, 100000. 
[22:31:19] [Server thread/WARN]: Incorrect key turtle.can_push was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.computer was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.computer.width was corrected from null to its default, 51. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.computer.height was corrected from null to its default, 19. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.pocket_computer was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.pocket_computer.width was corrected from null to its default, 26. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.pocket_computer.height was corrected from null to its default, 20. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.monitor was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.monitor.width was corrected from null to its default, 8. 
[22:31:19] [Server thread/WARN]: Incorrect key term_sizes.monitor.height was corrected from null to its default, 6. 
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\tfcchannelcasting-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key molds was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key molds.moldHeartCapacity was corrected from null to its default, 100. 
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\create_connected-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key schematicsNestingDepth was corrected from null to its default, 5. 
[22:31:19] [Server thread/WARN]: Incorrect key applicationRemainingItemFix was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key vesselBoilerStressMultiplier was corrected from null to its default, 0.8125. 
[22:31:19] [Server thread/WARN]: Incorrect key vesselHeatMultiplier was corrected from null to its default, 0.5. 
[22:31:19] [Server thread/WARN]: Incorrect key vesselMaxLevel was corrected from null to its default, 18. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2 was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.inverted_gearshift was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.six_way_gearbox was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.centrifugal_clutch was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.overstress_clutch was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.brake was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.encased_chain_cogwheel was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.inverted_clutch was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.parallel_gearbox was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.freewheel_clutch was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.brass_gearbox was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.impact.shear_pin was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.capacity was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.capacity.crank_wheel was corrected from null to its default, 8.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.capacity.large_crank_wheel was corrected from null to its default, 8.0. 
[22:31:19] [Server thread/WARN]: Incorrect key stressValues.v2.brakeActiveStress was corrected from null to its default, 16384.0. 
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\morered-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key General Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key General Settings.max_wire_plinth_connection_range was corrected from null to its default, 32.0. 
[22:31:19] [Server thread/INFO]: Loading default config file from path C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\defaultconfigs\firmaciv-server.toml
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\framedblocks-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key general.allowBlockEntities was corrected from null to its default, false. 
[22:31:19] [Server thread/WARN]: Incorrect key general.enableIntangibleFeature was corrected from null to its default, false. 
[22:31:19] [Server thread/WARN]: Incorrect key general.intangibleMarkerItem was corrected from null to its default, minecraft:phantom_membrane. 
[22:31:19] [Server thread/WARN]: Incorrect key general.oneWayWindowOwnable was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key general.consumeCamoItem was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key general.glowstoneLightLevel was corrected from null to its default, 15. 
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\firmalife-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key general.cheeseAgedDays was corrected from null to its default, 28. 
[22:31:19] [Server thread/WARN]: Incorrect key general.cheeseVintageDays was corrected from null to its default, 112. 
[22:31:19] [Server thread/WARN]: Incorrect key general.dryingTicks was corrected from null to its default, 12000. 
[22:31:19] [Server thread/WARN]: Incorrect key general.solarDryingTicks was corrected from null to its default, 1000. 
[22:31:19] [Server thread/WARN]: Incorrect key general.smokingTicks was corrected from null to its default, 8000. 
[22:31:19] [Server thread/WARN]: Incorrect key general.smokingFirepitRange was corrected from null to its default, 6. 
[22:31:19] [Server thread/WARN]: Incorrect key general.compostTumblerTicks was corrected from null to its default, 96000. 
[22:31:19] [Server thread/WARN]: Incorrect key general.ovenCureTicks was corrected from null to its default, 2000. 
[22:31:19] [Server thread/WARN]: Incorrect key general.ovenCureTemperature was corrected from null to its default, 600. 
[22:31:19] [Server thread/WARN]: Incorrect key general.ovenRequirePeel was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key general.ovenAshChance was corrected from null to its default, 0.5. 
[22:31:19] [Server thread/WARN]: Incorrect key general.enableSeedBalls was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key general.enableBeeSwarm was corrected from null to its default, true. 
[22:31:19] [Server thread/WARN]: Incorrect key general.hollowShellCapacity was corrected from null to its default, 100. 
[22:31:19] [Server thread/WARN]: Incorrect key general.cellarLevel2Temperature was corrected from null to its default, 0.0. 
[22:31:19] [Server thread/WARN]: Incorrect key general.cellarLevel3Temperature was corrected from null to its default, -12.0. 
[22:31:19] [Server thread/WARN]: Incorrect key general.greenhouseGrowthDays was corrected from null to its default, 20.0. 
[22:31:19] [Server thread/WARN]: Incorrect key general.greenhouseWaterDays was corrected from null to its default, 12.0. 
[22:31:19] [Server thread/WARN]: Incorrect key general.greenhouseNutrientDays was corrected from null to its default, 8.0. 
[22:31:19] [Server thread/WARN]: Incorrect key general.greenhouseRadius was corrected from null to its default, 15. 
[22:31:19] [Server thread/WARN]: Incorrect key general.cellarRadius was corrected from null to its default, 15. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitDriedModifier was corrected from null to its default, 0.5. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitFreshModifier was corrected from null to its default, 1.100000023841858. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitAgedModifier was corrected from null to its default, 0.8999999761581421. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitVintageModifier was corrected from null to its default, 0.6000000238418579. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitOven_bakedModifier was corrected from null to its default, 0.8999999761581421. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitSmokedModifier was corrected from null to its default, 0.699999988079071. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitRancid_smokedModifier was corrected from null to its default, 2.0. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitRawModifier was corrected from null to its default, 1.0. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitShelvedModifier was corrected from null to its default, 0.4000000059604645. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitShelved_2Modifier was corrected from null to its default, 0.3499999940395355. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitShelved_3Modifier was corrected from null to its default, 0.25. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitHungModifier was corrected from null to its default, 0.3499999940395355. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitHung_2Modifier was corrected from null to its default, 0.30000001192092896. 
[22:31:19] [Server thread/WARN]: Incorrect key foodTraits.traitHung_3Modifier was corrected from null to its default, 0.25. 
[22:31:19] [Server thread/INFO]: Loading default config file from path C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\defaultconfigs\tfc-server.toml
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\tfc-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key general.oceanWindScale was corrected from null to its default, 5000. 
[22:31:19] [Server thread/WARN]: Incorrect key blocks.bloomery.bloomeryCapacity1 was corrected from null to its default, 16. 
[22:31:19] [Server thread/WARN]: Incorrect key blocks.bloomery.bloomeryCapacity was corrected from 8 to its default, null. 
[22:31:19] [Server thread/WARN]: Incorrect key blocks.powderKeg.powderKegOnlyBreaksNaturalBlocks was corrected from null to its default, false. 
[22:31:19] [Server thread/WARN]: Incorrect key blocks.powderKeg.powderKegFuseTime was corrected from null to its default, 80. 
[22:31:19] [Server thread/WARN]: Configuration file C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\saves\New World (1)\serverconfig\railways-server.toml is not correct. Correcting
[22:31:19] [Server thread/WARN]: Incorrect key misc was corrected from null to its default, SimpleCommentedConfig:{}. 
[22:31:19] [Server thread/WARN]: Incorrect key misc.strictCoupler was corrected from null to its default, false. 
[22:31:19] [Server thread/WARN]: Incorrect key misc.flipDistantSwitches was corrected from null to its default, true. 
